standard_code,level,variant_no,template_text
4도03-02,매우잘함,1,디지털 사회에서 발생하는 다양한 문제를 폭넓게 살펴보고 해결 방안을 다각도로 탐구하여 정보통신 윤리에 대한 민감성을 갖춤.
4도03-02,매우잘함,2,디지털 사회의 문제를 구체적으로 분석하고 다양한 해결 방안을 탐구하여 정보통신 윤리 의식을 확립함.
4도03-02,잘함,1,디지털 사회에서 발생하는 문제를 살펴보고 해결 방안을 탐구하여 정보통신 윤리에 대한 민감성을 기름.
4도03-02,잘함,2,디지털 사회의 문제를 대략적으로 살펴보고 해결 방안을 탐구함.
4도03-02,보통,1,디지털 사회의 문제에 관심을 가지고 해결 방안을 조금씩 탐구해감.
4도03-02,보통,2,정보통신 윤리 의식을 기르고자 노력하는 모습을 보임.
4도03-03,매우잘함,1,통일의 필요성을 전반적으로 이해하고 통일 감수성을 길러 바람직한 통일의 방향을 다각도로 모색함.
4도03-03,매우잘함,2,통일의 필요성을 구체적으로 이해하고 통일 감수성을 폭넓게 함양하여 바람직한 통일 방향을 제시함.
4도03-03,잘함,1,통일의 필요성을 이해하고 통일 감수성을 길러 바람직한 통일의 방향을 모색함.
4도03-03,잘함,2,통일의 필요성을 대략적으로 이해하고 통일 감수성을 기르려 노력함.
4도03-03,보통,1,통일의 필요성에 관심을 가지고 통일 감수성을 조금씩 길러감.
4도03-03,보통,2,통일 문제에 관심을 가지려 노력하는 모습을 보임.
4도04-01,매우잘함,1,다양한 생명 경시 사례를 조사하고 문제 해결 방법을 다각도로 탐구함으로써 생명의 소중함을 폭넓게 이해함.
4도04-01,매우잘함,2,생명 경시 사례를 구체적으로 조사하고 해결 방법을 폭넓게 탐구하여 생명 존중의 가치를 정확히 이해함.
4도04-01,잘함,1,생명 경시 사례를 조사하고 문제 해결 방법을 탐구함으로써 생명의 소중함을 이해함.
4도04-01,잘함,2,생명 경시 사례를 대략적으로 조사하고 해결 방법을 탐구함.
4도04-01,보통,1,생명 경시 사례에 관심을 가지고 생명의 소중함을 조금씩 이해해감.
4도04-01,보통,2,생명 존중에 대한 이해를 넓히려 노력하는 모습을 보임.
4도04-02,매우잘함,1,인간과 자연이 함께 살아야 하는 이유를 폭넓게 이해하고 공생을 위한 구체적인 실천 계획을 다양하게 수립하며 생태 감수성을 갖춤.
4도04-02,매우잘함,2,인간과 자연의 공생 이유를 정확히 이해하고 실천 계획을 구체적으로 세워 생태 감수성을 폭넓게 함양함.
4도04-02,잘함,1,인간과 자연이 함께 살아야 하는 이유를 이해하고 공생을 위한 실천 계획을 세우며 생태 감수성을 기름.
4도04-02,잘함,2,인간과 자연의 공생 이유를 대략적으로 이해하고 실천 계획을 세움.
4도04-02,보통,1,인간과 자연의 공생에 관심을 가지고 실천 계획을 조금씩 세워감.
4도04-02,보통,2,생태 감수성을 기르고자 노력하는 모습을 보임.
4미01-01,매우잘함,1,자연물과 인공물을 탐색하는 데 필요한 다양한 감각을 정확히 이해하고 적극적으로 활용함.
4미01-01,매우잘함,2,자연물과 인공물을 탐색할 때 여러 감각을 폭넓게 동원하여 능숙하게 활용함.
4미01-01,잘함,1,자연물과 인공물을 탐색하는 데 다양한 감각을 대체로 잘 활용함.
4미01-01,잘함,2,자연물과 인공물을 탐색하며 여러 감각을 대략적으로 파악하여 활용함.
4미01-01,보통,1,자연물과 인공물을 탐색하는 데 필요한 감각을 조금씩 활용해감.
4미01-01,보통,2,자연물과 인공물을 탐색하는 데 다양한 감각을 활용하려고 노력함.
4미01-02,매우잘함,1,주변 대상을 체험하며 떠오른 느낌과 생각을 구체적으로 표현함.
4미01-02,매우잘함,2,주변 대상 체험에서 얻은 느낌과 생각을 폭넓은 방법으로 창의적으로 나타냄.
4미01-02,잘함,1,주변 대상을 체험하며 떠오른 느낌과 생각을 대체로 다양한 방법으로 나타냄.
4미01-02,잘함,2,주변 대상 체험에서 느낀 점과 생각을 대략적으로 표현함.
4미01-02,보통,1,주변 대상을 체험하며 떠오른 느낌과 생각을 조금씩 표현해감.
4미01-02,보통,2,주변 대상을 체험하며 느낀 점을 다양한 방법으로 나타내려고 노력함.
4미01-03,매우잘함,1,미적 탐색에 호기심을 갖고 적극적으로 참여하며 대상의 특징을 정확히 이해함.
4미01-03,매우잘함,2,미적 탐색 활동에 큰 관심을 보이며 자신의 감각으로 대상의 특징을 구체적으로 파악함.
4미01-03,잘함,1,미적 탐색에 호기심을 갖고 참여하며 대상의 특징을 대체로 이해함.
4미01-03,잘함,2,미적 탐색 활동에 참여하며 자신의 감각으로 대상의 특징을 대략적으로 파악함.
4미01-03,보통,1,미적 탐색에 관심을 보이며 대상의 특징을 조금씩 이해해감.
4미01-03,보통,2,미적 탐색 활동에 참여하며 대상의 특징을 이해하려고 노력함.
4미01-04,매우잘함,1,생활 속에서 활용되는 미술에 지속적인 관심을 가지고 미술의 특징과 역할을 폭넓게 발견함.
4미01-04,매우잘함,2,생활 속 미술 사례를 다양하게 조사하여 미술의 특징과 역할을 정확히 찾아냄.
4미01-04,잘함,1,생활 속에서 활용되는 미술에 관심을 가지고 미술의 특징과 역할을 대체로 발견함.
4미01-04,잘함,2,생활 속 미술 사례를 찾아 미술의 특징과 역할을 대략적으로 파악함.
4미01-04,보통,1,생활 속 미술에 관심을 보이며 미술의 특징과 역할을 발견해감.
4미01-04,보통,2,생활 속에서 활용되는 미술의 특징과 역할을 발견하려고 노력함.
4미02-01,매우잘함,1,관찰과 상상으로 다양한 아이디어를 떠올려 표현 주제를 구체적으로 완성함.
4미02-01,매우잘함,2,관찰과 상상을 폭넓게 활용하여 표현 주제를 정확히 구체화함.
4미02-01,잘함,1,관찰과 상상으로 아이디어를 떠올려 표현 주제를 대체로 구체화함.
4미02-01,잘함,2,관찰과 상상을 통해 얻은 아이디어로 표현 주제를 대략적으로 정리함.
4미02-01,보통,1,관찰과 상상으로 아이디어를 떠올려 표현 주제를 조금씩 구체화해감.
4미02-01,보통,2,관찰과 상상으로 표현 주제를 나타내려고 노력함.
4미02-02,매우잘함,1,기본적인 표현 재료와 용구의 특성을 정확히 이해하고 사용 방법을 능숙하게 익힘.
4미02-02,매우잘함,2,표현 재료와 용구의 특성을 구체적으로 설명하며 사용 방법을 폭넓게 습득함.
4미02-02,잘함,1,기본적인 표현 재료와 용구의 특성을 대체로 이해하고 사용 방법을 익힘.
4미02-02,잘함,2,표현 재료와 용구의 특성을 대략적으로 이해하고 사용 방법을 익힘.
4미02-02,보통,1,기본적인 표현 재료와 용구의 특성을 조금씩 이해해감.
4미02-02,보통,2,표현 재료와 용구의 사용 방법을 익히려고 노력함.
4미02-03,매우잘함,1,조형 요소의 다양한 특징을 자유롭게 탐색하여 정확히 이해하고 주제 표현에 알맞게 활용함.
4미02-03,매우잘함,2,조형 요소의 특징을 폭넓게 탐색하고 주제 표현에 창의적으로 적용함.
4미02-03,잘함,1,조형 요소의 특징을 자유롭게 탐색하며 주제 표현에 대체로 알맞게 활용함.
4미02-03,잘함,2,조형 요소의 특징을 탐색하여 주제 표현에 대략적으로 활용함.
4미02-03,보통,1,조형 요소의 일부 특징을 조금씩 탐색하며 활용해감.
4미02-03,보통,2,조형 요소의 특징을 주제 표현에 활용하려고 노력함.
4미02-04,매우잘함,1,분명한 표현 의도를 가지고 주도적으로 작품을 제작하며 자기 작품을 소중히 여기는 태도를 구체적으로 실천함.
4미02-04,매우잘함,2,표현 의도를 폭넓게 구상하여 작품을 완성도 있게 제작하며 자기 작품을 소중히 대함.
4미02-04,잘함,1,표현 의도를 가지고 작품을 제작하며 자기 작품을 대체로 소중히 여김.
4미02-04,잘함,2,표현 의도를 가지고 작품을 제작하며 자기 작품을 소중히 여기는 태도를 대략적으로 보임.
4미02-04,보통,1,표현 의도를 작품 제작에 조금씩 반영해감.
4미02-04,보통,2,표현 의도를 가지고 작품을 제작하며 자기 작품을 소중히 여기려고 노력함.
4미02-05,매우잘함,1,다양한 탐색을 통해 미술과 타 교과를 폭넓게 관련지어 주제를 표현하는 데 지속적인 흥미를 보임.
4미02-05,매우잘함,2,미술과 타 교과를 구체적으로 관련지어 주제를 표현하는 활동에 적극적인 흥미를 나타냄.
4미02-05,잘함,1,미술과 타 교과를 관련지어 주제를 표현하는 데 대체로 흥미를 가짐.
4미02-05,잘함,2,미술과 타 교과를 관련지어 주제를 표현하는 활동에 대략적으로 관심을 보임.
4미02-05,보통,1,미술과 타 교과를 관련지어 주제를 표현하는 데 흥미를 가지려고 노력함.
4미02-05,보통,2,미술과 타 교과를 관련짓는 표현 활동에 조금씩 관심을 보여감.
4미03-01,매우잘함,1,미술 작품을 자세히 보고 작품과 미술가에 관해 다양한 질문을 구체적으로 제시함.
4미03-01,매우잘함,2,미술 작품을 폭넓게 살펴보고 작품과 미술가에 관해 적극적으로 질문함.
4미03-01,잘함,1,미술 작품을 자세히 보고 작품과 미술가에 관해 대체로 질문함.
4미03-01,잘함,2,미술 작품을 살펴보고 작품과 미술가에 관해 대략적으로 질문함.
4미03-01,보통,1,미술 작품을 보고 작품과 미술가에 관해 질문을 조금씩 시도함.
4미03-01,보통,2,미술 작품과 미술가에 관해 질문하려고 노력함.
4미03-02,매우잘함,1,미술 작품의 다양한 특징과 자신의 느낌과 생각을 구체적으로 설명함.
4미03-02,매우잘함,2,미술 작품의 특징을 폭넓게 파악하여 자신의 느낌과 생각을 정확히 설명함.
4미03-02,잘함,1,미술 작품의 특징과 자신의 느낌과 생각을 대체로 설명함.
4미03-02,잘함,2,미술 작품의 특징에 대한 자신의 느낌과 생각을 대략적으로 설명함.
4미03-02,보통,1,미술 작품의 특징과 자신의 느낌과 생각을 조금씩 설명해감.
4미03-02,보통,2,미술 작품에 대한 느낌과 생각을 설명하려고 노력함.
4미03-03,매우잘함,1,폭넓은 미술 문화에 지속적인 관심을 가지고 전시 및 행사에 주도적으로 참여함.
4미03-03,매우잘함,2,미술 문화의 특징을 구체적으로 이해하며 전시 및 행사 활동에 적극적으로 참여함.
4미03-03,잘함,1,미술 문화에 대체로 관심을 가지고 전시 및 행사에 참여함.
4미03-03,잘함,2,미술 문화와 전시 및 행사에 대략적으로 관심을 가지고 참여함.
4미03-03,보통,1,미술 문화에 일부 관심을 가지고 전시 및 행사에 조금씩 참여해감.
4미03-03,보통,2,미술 문화와 전시 및 행사에 관심을 가지려고 노력함.
4미03-04,매우잘함,1,작품 감상에 흥미를 가지고 적극적으로 참여하며 자신의 감상 관점을 구체적으로 존중함.
4미03-04,매우잘함,2,작품 감상 활동에 폭넓게 참여하고 자신의 감상 관점을 정확히 존중함.
4미03-04,잘함,1,작품 감상에 흥미를 가지고 참여하며 자신의 감상 관점을 대체로 존중함.
4미03-04,잘함,2,작품 감상 활동에 참여하며 자신의 감상 관점을 대략적으로 존중함.
4미03-04,보통,1,작품 감상에 참여하며 자신의 감상 관점을 가지려고 노력함.
4미03-04,보통,2,작품 감상 활동에 조금씩 참여하며 감상 관점을 형성해감.
4사01-01,매우잘함,1,"주변 여러 장소에서의 경험과 느낌을 다양한 방식으로 정확히 표현하고, 다른 사람의 장소감을 폭넓게 비교하며 서로 다른 장소감을 존중하는 태도를 갖춤."
4사01-01,매우잘함,2,"주변 여러 장소에 대한 경험과 느낌을 구체적인 방식으로 표현하고, 자신과 다른 사람의 장소감을 세심하게 비교하며 서로 존중하는 태도를 보임."
4사01-01,잘함,1,"주변 여러 장소에서의 경험과 느낌을 다양한 방식으로 대체로 표현하고, 다른 사람의 장소감을 관찰하며 서로 존중하는 태도를 지님."
4사01-01,잘함,2,"주변 장소에서의 경험과 느낌을 대략적으로 표현하고, 다른 사람과 장소감을 비교하며 존중하는 태도를 나타냄."
4사01-01,보통,1,"주변 여러 장소에서의 경험과 느낌을 조금씩 표현해가며, 다른 사람의 장소감에 관심을 가지려고 노력함."
4사01-01,보통,2,"주변 장소에 대한 경험과 느낌을 표현하는 데 익숙해져가고, 다른 사람의 장소감 차이를 알아가려 노력함."
4사01-02,매우잘함,1,"주변의 여러 장소를 조사하여 좋은 점과 불편한 점을 정확히 구분하고, 살기 좋은 곳의 조건을 분석하여 더 살기 좋은 곳으로 만드는 방법을 구체적으로 제안함."
4사01-02,매우잘함,2,"주변 장소의 좋은 점과 불편한 점을 폭넓게 조사하고, 이를 바탕으로 우리가 사는 곳을 개선할 실천 방안을 명확하게 제시함."
4사01-02,잘함,1,"주변의 여러 장소를 조사하여 좋은 점과 불편한 점을 대체로 구분하고, 더 살기 좋은 곳으로 만드는 방법을 제시함."
4사01-02,잘함,2,"주변 장소를 살펴보며 좋은 점과 불편한 점을 대략적으로 파악하고, 개선 방안을 제시함."
4사01-02,보통,1,주변의 여러 장소를 조사하여 좋은 점과 불편한 점을 조금씩 나열해감.
4사01-02,보통,2,주변 장소를 살펴보며 좋은 점과 불편한 점을 찾아가려고 노력함.
4사02-01,매우잘함,1,"일상 속에서 시간의 흐름을 경험할 수 있는 사례를 정확히 분석하여 역사의 시간 개념을 구체적으로 탐구하고, 시간의 흐름 속 자신의 위치를 명확히 확인함."
4사02-01,매우잘함,2,시간의 흐름을 보여주는 다양한 사례를 폭넓게 찾아 역사의 시간 개념을 깊이 있게 탐구함.
4사02-01,잘함,1,"일상 속에서 시간의 흐름을 경험할 수 있는 사례를 대체로 찾아보고, 이를 바탕으로 역사의 시간 개념을 설명함."
4사02-01,잘함,2,시간의 흐름을 경험할 수 있는 사례를 대략적으로 살펴보고 역사의 시간 개념을 이해해감.
4사02-01,보통,1,일상 속에서 시간의 흐름을 경험할 수 있는 사례를 조금씩 찾아감.
4사02-01,보통,2,시간의 흐름을 경험할 수 있는 사례를 찾아보려고 노력함.
4사02-02,매우잘함,1,"주변에서 오래된 물건이나 자료들을 정확히 찾아 탐색하고, 역사가 증거를 바탕으로 구성된다는 것을 구체적으로 추정함."
4사02-02,매우잘함,2,오래된 물건과 자료를 폭넓게 조사하여 과거의 모습을 담은 증거로서의 가치를 명확히 설명함.
4사02-02,잘함,1,"주변에서 오래된 물건이나 자료들을 대체로 찾아보고, 이들이 과거의 모습을 알려주는 증거임을 설명함."
4사02-02,잘함,2,오래된 물건이나 자료를 대략적으로 찾아보고 과거의 모습을 짐작해봄.
4사02-02,보통,1,주변에서 과거의 모습을 살펴볼 수 있는 오래된 물건이나 자료들을 조금씩 찾아감.
4사02-02,보통,2,오래된 물건이나 자료를 찾아보려고 노력함.
4사02-03,매우잘함,1,지역의 변화상을 보여주는 다양한 역사 자료를 정확히 선정하고 분석하여 지역 사람들의 달라진 생활 모습을 구체적으로 유추함.
4사02-03,매우잘함,2,여러 역사 자료를 폭넓게 비교 분석하여 지역 사람들의 생활 변화 양상을 명확하게 도출함.
4사02-03,잘함,1,지역의 변화상을 보여주는 역사 자료를 대체로 조사하여 지역 사람들의 달라진 생활 모습을 비교함.
4사02-03,잘함,2,역사 자료를 대략적으로 살펴보고 지역 사람들의 생활 변화를 설명함.
4사02-03,보통,1,지역의 변화상을 보여주는 역사 자료를 통해 달라진 생활 모습을 조금씩 찾아감.
4사02-03,보통,2,역사 자료를 살펴보며 지역의 변화 모습을 알아가려고 노력함.
4사03-01,매우잘함,1,"사례를 통해 최근 사회 변화의 양상과 특징을 정확히 도출하고, 그로 인해 변화한 생활 모습을 구체적으로 분석함."
4사03-01,매우잘함,2,"최근 사회 변화의 양상과 특징을 폭넓은 자료를 바탕으로 파악하고, 생활 모습의 변화를 명확하게 설명함."
4사03-01,잘함,1,"최근 사회 변화의 양상과 특징을 대체로 분석하고, 그로 인해 변화한 생활모습을 설명함."
4사03-01,잘함,2,사회 변화의 양상과 특징을 대략적으로 파악하고 생활 모습의 변화를 제시함.
4사03-01,보통,1,최근 사회 변화의 양상과 특징을 생활모습의 변화와 관련지어 조금씩 나열해감.
4사03-01,보통,2,사회 변화의 모습을 살펴보려고 노력함.
4사03-02,매우잘함,1,"다양한 자료를 통해 우리 사회에 다양한 문화가 확산되며 나타나는 긍정적 효과와 문제를 정확히 도출하고, 나와 다른 사람이나 집단의 문화를 존중하는 태도를 구체적으로 실천함."
4사03-02,매우잘함,2,"문화 확산에 따른 긍정적 효과와 문제를 폭넓게 분석하고, 다른 사람이나 집단의 문화를 존중하는 태도를 적극적으로 나타냄."
4사03-02,잘함,1,"우리 사회에 다양한 문화가 확산되면서 나타나는 긍정적 효과와 문제를 대체로 분석하고, 나와 다른 사람이나 집단의 문화를 존중하는 태도를 지님."
4사03-02,잘함,2,문화 확산에 따른 긍정적 효과와 문제를 대략적으로 파악하고 다른 문화를 존중하는 태도를 나타냄.
4사03-02,보통,1,"문화가 확산되면서 나타나는 긍정적 효과와 문제를 조금씩 나열해가며, 다른 사람의 문화를 존중해야 함을 알아감."
4사03-02,보통,2,다양한 문화를 존중하는 태도를 지니려고 노력함.
4사04-01,매우잘함,1,"옛날 풍습을 정확히 조사하고, 오늘날과 비교하여 변화상을 구체적으로 분석함."
4사04-01,매우잘함,2,"다양한 옛날 풍습을 폭넓게 살펴보고, 오늘날과의 차이를 명확하게 설명함."
4사04-01,잘함,1,"옛날 풍습을 대체로 살펴보고, 오늘날과 비교하여 변화상을 제시함."
4사04-01,잘함,2,"옛날 풍습의 종류를 대략적으로 설명하고, 오늘날의 풍습과 비교함."
4사04-01,보통,1,옛날 풍습의 종류를 조금씩 알아감.
4사04-01,보통,2,옛날과 오늘날의 풍습을 비교해보려고 노력함.
4사04-02,매우잘함,1,옛날부터 오늘날까지 교통의 변화에 따른 이동과 생활 모습의 변화를 일상생활의 경험과 관련지어 정확하게 탐구함.
4사04-02,매우잘함,2,교통수단의 변화 과정을 폭넓게 조사하여 이동과 생활 모습의 변화를 구체적으로 설명함.
4사04-02,잘함,1,옛날부터 오늘날까지 교통의 변화에 따른 이동과 생활 모습의 변화를 대체로 설명함.
4사04-02,잘함,2,교통의 변화에 따른 이동과 생활 모습의 변화를 대략적으로 파악함.
4사04-02,보통,1,옛날부터 오늘날까지 교통의 변화에 따라 이동 수단이 달라졌음을 조금씩 말해감.
4사04-02,보통,2,교통수단의 변화를 알아가려고 노력함.
4사04-03,매우잘함,1,옛날부터 오늘날까지 통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 일상생활의 경험과 관련지어 정확하게 탐구함.
4사04-03,매우잘함,2,통신수단의 변화 과정을 폭넓게 조사하여 정보 교류와 의사소통 방식의 변화를 구체적으로 설명함.
4사04-03,잘함,1,옛날부터 오늘날까지 통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 대체로 설명함.
4사04-03,잘함,2,통신수단의 변화에 따른 정보 교류와 의사소통 방식의 변화를 대략적으로 파악함.
4사04-03,보통,1,옛날부터 오늘날까지 통신수단의 변화에 따라 정보 교류와 의사소통 방식이 달라졌음을 조금씩 짐작해감.
4사04-03,보통,2,통신수단의 변화를 알아가려고 노력함.
4사05-01,매우잘함,1,"우리 지역을 표현한 다양한 지도의 종류와 기능을 정확히 분석하고, 지도에 나타난 요소의 의미와 쓰임을 구체적으로 설명하며 실생활에서 지도를 활용함."
4사05-01,매우잘함,2,여러 종류의 지도를 폭넓게 조사하여 지도 요소의 의미를 명확하게 설명함.
4사05-01,잘함,1,"우리 지역을 표현한 다양한 종류의 지도를 대체로 조사하고, 지도에 나타난 요소가 의미하는 바를 설명함."
4사05-01,잘함,2,지도의 종류를 대략적으로 살펴보고 지도 요소를 설명함.
4사05-01,보통,1,"우리 지역을 표현한 다양한 종류의 지도를 보고, 지도의 요소를 조금씩 구별해감."
4사05-01,보통,2,지도의 요소를 알아가려고 노력함.
4사05-02,매우잘함,1,"지도를 통해 우리 지역의 위치 특성을 정확히 분석하고, 지리 정보를 조사하여 다른 지역과 비교하여 구체적으로 설명함."
4사05-02,매우잘함,2,우리 지역의 지리 정보를 폭넓게 조사하여 다른 지역과의 차이를 명확하게 설명함.
4사05-02,잘함,1,"지도에서 우리 지역의 위치를 대체로 확인하고, 지리 정보를 조사하여 지역의 특징을 설명함."
4사05-02,잘함,2,우리 지역의 위치와 지리 정보를 대략적으로 파악함.
4사05-02,보통,1,"지도에서 우리 지역의 위치를 조금씩 찾아가며, 지리 정보를 조사해감."
4사05-02,보통,2,우리 지역의 위치와 지리 정보를 알아가려고 노력함.
4사06-01,매우잘함,1,"지역의 문화유산을 통해 문화유산의 의미, 유형, 가치를 정확히 탐구하고, 문화유산을 보존하려는 태도를 구체적으로 실천함."
4사06-01,매우잘함,2,문화유산의 가치를 폭넓게 탐색하여 이를 보존하려는 태도를 적극적으로 나타냄.
4사06-01,잘함,1,"지역의 문화유산을 통해 문화유산의 의미와 유형을 대체로 설명하고, 문화유산을 지키려는 태도를 지님."
4사06-01,잘함,2,문화유산의 의미와 가치를 대략적으로 설명함.
4사06-01,보통,1,"지역의 문화유산을 통해 문화유산의 의미와 유형을 조금씩 탐색해가며, 문화유산에 관심을 가짐."
4사06-01,보통,2,문화유산에 관심을 가지려고 노력함.
4사06-02,매우잘함,1,"지역의 박물관, 기념관, 유적지 등을 체험하며 다양한 역사적 사실을 정확히 탐구하고, 지역의 역사를 지키려는 태도를 구체적으로 실천함."
4사06-02,매우잘함,2,지역의 역사 현장을 폭넓게 체험하여 역사적 사실을 깊이 있게 탐구함.
4사06-02,잘함,1,"지역의 박물관, 기념관, 유적지 등을 체험하며 알게 된 역사적 사실을 대체로 설명하고, 지역의 역사에 지속적으로 관심을 가짐."
4사06-02,잘함,2,지역의 역사 현장을 대략적으로 체험하고 역사적 사실을 설명함.
4사06-02,보통,1,"지역의 박물관, 기념관, 유적지 등을 살펴보며 지역의 역사에 조금씩 관심을 가져감."
4사06-02,보통,2,지역의 역사에 관심을 가지려고 노력함.
4사07-01,매우잘함,1,"자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생하는 사례를 정확히 조사하고, 합리적 선택의 방법을 구체적으로 실천함."
4사07-01,매우잘함,2,선택의 문제가 발생하는 다양한 사례를 폭넓게 분석하여 합리적 선택의 방법을 명확하게 제시함.
4사07-01,잘함,1,"자원의 희소성으로 인해 경제활동에서 선택의 문제가 발생함을 대체로 설명하고, 합리적 선택의 방법을 탐색함."
4사07-01,잘함,2,선택의 문제와 합리적 선택의 방법을 대략적으로 파악함.
4사07-01,보통,1,자원의 희소성으로 인해 선택의 문제가 발생함을 조금씩 말해감.
4사07-01,보통,2,합리적 선택의 방법을 알아가려고 노력함.
4사07-02,매우잘함,1,"사례를 통해 생산과 소비 활동을 정확히 분석하고, 인적ㆍ물적 교류의 사례를 조사하여 각 지역 및 사람들이 상호 의존 관계를 맺고 있음을 구체적으로 도출함."
4사07-02,매우잘함,2,다양한 교류 사례를 폭넓게 조사하여 지역과 사람들 간의 상호 의존 관계를 명확하게 설명함.
4사07-02,잘함,1,"사례를 통해 생산과 소비 활동을 대체로 구분하고, 인적ㆍ물적 교류의 사례를 통해 상호 의존 관계에 있음을 설명함."
4사07-02,잘함,2,"생산과 소비 활동, 교류의 사례를 대략적으로 파악함."
4사07-02,보통,1,"생산과 소비 활동을 구분하고, 인적ㆍ물적 교류의 사례를 조금씩 조사해감."
4사07-02,보통,2,지역 간 교류에 관심을 가지려고 노력함.
4사08-01,매우잘함,1,"학교 자치 활동의 사례를 조사하여 민주주의의 의미를 정확히 도출하고, 학교생활에서 민주주의를 실천하는 데 적극적으로 참여함."
4사08-01,매우잘함,2,학교 자치의 다양한 사례를 폭넓게 분석하여 민주주의의 의미를 구체적으로 설명함.
4사08-01,잘함,1,"학교 자치 활동의 사례를 통하여 민주주의의 의미를 대체로 설명하고, 학교생활에서 민주주의를 실천하는 데 관심을 가짐."
4사08-01,잘함,2,학교 자치 사례를 대략적으로 살펴보고 민주주의의 의미를 제시함.
4사08-01,보통,1,"학교 자치 활동의 사례를 통하여 민주주의의 의미를 조금씩 제시해가며, 실천하고자 노력함."
4사08-01,보통,2,학교생활에서 민주주의를 실천하려고 노력함.
4사08-02,매우잘함,1,"지역에서 이루어지는 민주주의의 사례를 통해 주민 자치와 주민 참여의 중요성을 정확히 설명하고, 지역사회에서 발생하는 문제를 조사하고 해결하기 위해 적극적으로 노력함."
4사08-02,매우잘함,2,주민 자치와 참여의 다양한 사례를 폭넓게 분석하여 지역사회 문제 해결 방안을 구체적으로 제시함.
4사08-02,잘함,1,"지역에서 이루어지는 민주주의의 사례를 통해 주민 자치와 주민 참여의 중요성을 대체로 파악하고, 지역사회에서 발생하는 문제에 관심을 가짐."
4사08-02,잘함,2,주민 자치와 주민 참여의 중요성을 대략적으로 설명함.
4사08-02,보통,1,"주민 자치와 주민 참여의 중요성을 조금씩 파악해가며, 지역사회에서 발생하는 문제에 주의를 기울여감."
4사08-02,보통,2,지역사회의 문제에 관심을 가지려고 노력함.
4사09-01,매우잘함,1,"생활 주변에서 찾을 수 있는 지역의 여러 가지 문제를 정확히 조사하고, 그 문제를 합리적으로 해결하는 방안을 근거를 들어 구체적으로 제안함."
4사09-01,매우잘함,2,지역 문제를 폭넓게 조사하여 해결 방안을 명확한 근거와 함께 제시함.
4사09-01,잘함,1,"생활 주변에서 찾을 수 있는 지역의 여러 가지 문제를 대체로 파악하고, 합리적으로 해결하기 위한 방안을 탐색함."
4사09-01,잘함,2,지역의 여러 가지 문제와 해결 방안을 대략적으로 제시함.
4사09-01,보통,1,"생활 주변에서 찾을 수 있는 여러 가지 문제를 조금씩 제시해가며, 문제 해결에 관심을 가짐."
4사09-01,보통,2,문제 해결에 관심을 가지려고 노력함.
4사09-02,매우잘함,1,"지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 여러 활동을 정확히 조사하고, 지역사회의 노력에 다양한 방식으로 적극 참여함."
4사09-02,매우잘함,2,지역사회의 다양한 홍보 활동을 폭넓게 조사하여 그 의의를 구체적으로 설명함.
4사09-02,잘함,1,"지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 활동을 대체로 조사하고, 지역사회의 노력에 지속적으로 관심을 가짐."
4사09-02,잘함,2,지역사회의 홍보 활동을 대략적으로 조사함.
4사09-02,보통,1,"지역의 자연환경, 역사, 문화, 생산물 등을 알리려는 지역사회의 활동을 조금씩 탐색해감."
4사09-02,보통,2,지역사회의 노력에 관심을 가지려고 노력함.
4사10-01,매우잘함,1,"여러 지역의 자연환경과 인문환경을 정확히 분석하여 특징을 파악하고, 개발과 보전에 관한 균형 있는 관점을 바탕으로 환경의 이용과 개발에 따른 변화를 구체적으로 설명함."
4사10-01,매우잘함,2,다양한 지역의 환경 특징을 폭넓게 조사하여 환경의 이용과 개발에 따른 변화를 명확하게 설명함.
4사10-01,잘함,1,"여러 지역의 자연환경과 인문환경을 조사하여 유사점과 차이점을 대체로 발견하고, 환경의 이용과 개발에 따른 변화를 설명함."
4사10-01,잘함,2,여러 지역의 환경 특징을 대략적으로 파악함.
4사10-01,보통,1,여러 지역의 자연환경과 인문환경의 다양한 모습을 조금씩 확인해감.
4사10-01,보통,2,환경의 이용과 개발에 따른 변화를 살펴보려고 노력함.
4사10-02,매우잘함,1,"우리나라 여러 도시의 사례를 정확히 분석하여 인구, 교통, 산업 등의 특징을 도출하고, 도시 생활의 장점과 단점을 중심으로 도시에서의 삶의 모습을 구체적으로 설명함."
4사10-02,매우잘함,2,다양한 도시 사례를 폭넓게 조사하여 도시 생활의 특징을 명확하게 설명함.
4사10-02,잘함,1,"우리나라 여러 도시의 인구, 교통, 산업의 특징을 대체로 조사하고, 도시 생활의 장점과 단점을 설명함."
4사10-02,잘함,2,"도시의 인구, 교통, 산업의 특징을 대략적으로 파악함."
4사10-02,보통,1,"우리나라 여러 도시의 인구, 교통, 산업의 특징을 조금씩 찾아감."
4사10-02,보통,2,도시에서의 생활 모습을 알아가려고 노력함.
